artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Cluster
Ingested,Surpassing the Boundaries of Human Suffering,Copremesis,6njXUIAFKvVH0j2wyCOzQE,0.000301,0.5720000000000001,0.9790000000000001,6,-6.697,1,0.11599999999999999,0.698,0.42,0.25,130.011,251373,4,1
Ingested,Surpassing the Boundaries of Human Suffering,Stillborn,2nHYTFTjgNHcvmsBQJlCrn,2.58e-05,0.214,0.934,1,-5.126,1,0.198,0.16899999999999998,0.248,0.23199999999999998,166.516,232493,1,1
Ingested,Surpassing the Boundaries of Human Suffering,Cremated Existence,4mM1mdHZso1krZxRQ9VVva,0.0006519999999999999,0.401,0.9440000000000001,7,-5.632999999999999,1,0.154,0.847,0.353,0.193,124.86200000000001,202213,3,1
Ingested,Surpassing the Boundaries of Human Suffering,Condemned to Rape,1DZ4Ja2x5J6GNCqQImWB1u,3.84e-05,0.47,0.9470000000000001,7,-5.336,1,0.231,0.727,0.365,0.142,134.951,215533,4,1
Ingested,Surpassing the Boundaries of Human Suffering,Arial Evisceration,5f9irpX4VZ4jCIcfLkRgtV,0.000681,0.302,0.9670000000000001,6,-6.104,1,0.21100000000000002,0.71,0.483,0.142,140.371,274213,4,1
Necrophagist,Epitaph,Only Ash Remains,44BpmdcfqbgqnuaLhjJRbH,6.61e-05,0.384,0.98,2,-6.45,1,0.213,0.301,0.221,0.0675,119.89,251093,4,1
Cerebral Bore,Maniacal Miscreation,The Bald Cadaver,6IYIM4IWgFuiyPXrTgXQNZ,7.290000000000001e-05,0.342,0.847,7,-7.343,0,0.10800000000000001,0.7659999999999999,0.258,0.33399999999999996,164.912,200133,4,1
The Agony Scene,The Darkest Red,Scapegoat,0M7q1ZAyNBbaZiT7PFwoLn,1.96e-06,0.47600000000000003,0.993,4,-2.298,0,0.11699999999999999,0.195,0.0536,0.141,139.989,176467,4,1
Acrania,Totalitarian Dystopia,Hollow,4V4bXHGCqZXB92iL8oNlbt,0.00162,0.336,0.879,6,-6.678,1,0.0939,0.795,0.563,0.131,129.524,142250,4,1
Acrania,Totalitarian Dystopia,Festering with Dishonesty,0cK850MMvY00iQntxdyer9,0.000522,0.303,0.9540000000000001,5,-4.635,1,0.139,0.5539999999999999,0.354,0.265,119.87799999999999,225750,4,1
Acrania,Totalitarian Dystopia,Totalitarian Dystopia,2Fk8eMw0H247XmU1AHQ8zu,0.000207,0.27899999999999997,0.925,9,-4.53,0,0.10800000000000001,0.209,0.431,0.281,95.08,290125,4,1
Acrania,Totalitarian Dystopia,Servants of Hypocrisy,4LkCMynpgsItt6F4VRa9iN,0.000128,0.44,0.977,8,-4.315,1,0.17800000000000002,0.212,0.222,0.308,145.046,222875,4,1
Acrania,Totalitarian Dystopia,Survival Sequence,3Rk6N31PuDuV5lICf9yGhV,0.000264,0.396,0.8390000000000001,9,-5.194,1,0.0681,0.8690000000000001,0.22899999999999998,0.263,170.132,154625,4,1
Acrania,Totalitarian Dystopia,A Gluttonous Abomination,4ywlVADMEchrtcD15nx2EG,0.000259,0.324,0.935,11,-4.44,0,0.151,0.0951,0.45299999999999996,0.16,124.575,382500,4,1
Acrania,Totalitarian Dystopia,"Lobotomise, Dehumanise, Negate",6Pgtsni700HlCPTKwn6xkF,0.0006889999999999999,0.35,0.924,0,-4.553999999999999,1,0.187,0.0478,0.115,0.354,129.755,231250,4,1
Acrania,Totalitarian Dystopia,Messiah of Manipulation,0Rdz28gFQScnccWNYvrKoE,0.000192,0.336,0.782,0,-4.829,1,0.0754,0.43700000000000006,0.35600000000000004,0.535,120.079,166500,4,1
Acrania,Totalitarian Dystopia,Disillusion in a Discordant System,78NtFzt1vDRkyWSPbIIm4f,0.00044,0.294,0.927,2,-4.683,1,0.145,0.379,0.0866,0.292,139.874,173250,4,1
Trepalium,Voodoo Moonshine,Moonshine Limbo,7ntOm7rMArRCXKUGs5LPMk,0.000262,0.353,0.981,2,-3.563,1,0.222,0.0243,0.326,0.493,203.804,226531,4,1
Dimmu Borgir,In Sorte Diaboli (Deluxe),The Chosen Legacy,7L1WEyY6qCMa0D7IkcPxoK,7.28e-06,0.201,0.94,7,-3.59,0,0.10300000000000001,0.105,0.0838,0.1,149.922,258987,4,1
The Red Shore,The Avarice of Man,The Seed of Annihilation,0lfO6FmEertzk1DuQ86Alj,0.00402,0.428,0.943,10,-6.315,0,0.14400000000000002,0.882,0.759,0.109,79.991,252933,4,1
Cannibal Corpse,Torture,Scourge of Iron,1OnzKhDTRQ8sGoUvkUHgO4,0.000539,0.446,0.977,10,-5.0089999999999995,0,0.102,0.376,0.11900000000000001,0.305,171.99400000000003,284400,4,1
Trivium,Shogun (Special Edition),Kirisute Gomen,5oELEE5XmqWw9gIFsb878g,4e-05,0.207,0.982,11,-2.623,1,0.251,6.1e-05,0.11199999999999999,0.126,198.171,387400,4,1
The Dialectic,We Are Obscurity,Dark Archon,7cZFeHkZEoeyRsbDE56QgC,5.15e-06,0.534,0.925,10,-2.169,0,0.0479,0.889,0.153,0.192,150.017,172852,4,1
Trepalium,Alchemik Clockwork Of Disorder,Sick Boogie Murder,2jKhXWlPIVoJCHVdjTAoux,0.00025699999999999996,0.35200000000000004,0.883,1,-5.218,1,0.08900000000000001,0.777,0.0388,0.42,100.26899999999999,201453,4,1
Abominable Putridity,The Anomalies of Artificial Origin,Remnants of the Tortured,5ta1WnrCYimokIrEKlfTJc,0.00105,0.35200000000000004,0.99,11,-1.683,0,0.249,0.856,0.0808,0.07,121.85600000000001,240000,5,1
Aeon,Aeons Black,Still They Pray,6HdjdwU8SbpUQ6ebFexocx,4.2999999999999995e-06,0.298,0.991,10,-4.561,0,0.23399999999999999,0.875,0.349,0.0868,199.94299999999998,228573,3,1
Abnormality,Contaminating the Hive Mind,Monarch Omega,5RbqNB5HMFkyqXLDdxn0jP,6.61e-05,0.261,0.97,11,-3.248,1,0.182,0.828,0.0932,0.344,142.08700000000002,196850,4,1
Suffokate,"No Mercy, No Forgiveness",Not the Fallen,3qgmgPq1g1QvzL012Uf6Ht,1.26e-05,0.243,0.937,6,-3.875,1,0.146,0.575,0.0981,0.24600000000000002,139.911,235893,4,1
Behemoth,Zos Kia Cultus,As Above So Below,6RxzW1gYB5qCWGl2fV6bdb,7.63e-05,0.36,0.9420000000000001,10,-6.308,0,0.139,0.00456,0.0701,0.19399999999999998,99.99,299227,4,1
Cannibal Corpse,A Skeletal Domain,Vector of Cruelty,1lNWDDB5XXbZ7rRqcdDdFj,0.0038399999999999997,0.33899999999999997,0.991,10,-2.403,0,0.17600000000000002,0.00645,0.574,0.217,113.374,205147,4,1
The Agonist,Lullabies For The Dormant Mind,...And Their Eulogies Sang Me To Sleep.,3QRfSrXGiMvety2AxLfmAm,0.00043499999999999995,0.289,0.993,6,-2.867,0,0.243,0.33399999999999996,0.409,0.0524,123.71,212373,3,1
Spawn of Possession,Incurso,Where Angels Go Demons Follow,6dlWHhp0U47m1vQW8YMrxe,5.6399999999999995e-05,0.523,0.9790000000000001,7,-5.263,0,0.0679,0.875,0.163,0.155,119.99,338373,4,1
Make Them Suffer,Neverbloom,Neverbloom,6BZ39HmIAxI1wNfExKXC6z,0.000505,0.256,0.986,10,-3.3810000000000002,0,0.20199999999999999,5.14e-05,0.311,0.0825,112.43799999999999,394173,4,1
Daath,The Concealers,Day Of Endless Light,1cyR8gRYOU2Dh9AXsT95xw,6.99e-05,0.39,0.938,1,-4.45,1,0.0698,0.847,0.0934,0.389,98.281,253147,4,1
Annotations Of An Autopsy,Welcome To Sludge City,Gore Gore Gadget,4CPMMbe2qzW7CKZoTunVlX,5.6200000000000004e-05,0.358,0.956,7,-5.007,1,0.134,0.485,0.048,0.20199999999999999,140.173,224320,4,1
Within Destruction,Void,Void,02JxJbVrolO2Ct8WYqVPIP,4.3799999999999994e-05,0.20199999999999999,0.9620000000000001,9,-3.583,0,0.157,0.8640000000000001,0.0292,0.154,159.814,217107,4,1
Infant Annihilator,The Palpable Leprosy of Pollution,Cuntcrusher,3aMtI7WH9U7665smabqYlj,4.22e-05,0.267,0.975,10,-1.879,0,0.152,0.618,0.073,0.151,129.999,298880,4,1
Burning The Masses,Offspring Of Time,Immersed Entity,0eXC457K4sjVYe7MknFKBm,0.000584,0.21600000000000003,0.956,8,-2.64,1,0.218,0.612,0.349,0.154,200.37900000000002,295213,4,1
Metalocalypse,The Doomstar Requiem: A Klok Opera Soundtrack,Blazing Star,53EWgmPtOFvV6CAaMnGxkc,8.05e-06,0.457,0.929,5,-8.633,0,0.0582,0.8759999999999999,0.10300000000000001,0.371,159.971,276827,4,1
Cannibal Corpse,Torture,Demented Aggression,1sMjMI1vVaA70dTxh4tucZ,0.0025,0.413,0.996,6,-4.841,1,0.17300000000000001,0.596,0.0651,0.27,149.982,194467,4,1
Cannibal Corpse,Torture,Sarcophagic Frenzy,6ykdfUPO7cWprVUjIbIgwI,8.2e-05,0.285,0.993,6,-5.266,1,0.18100000000000002,0.679,0.0927,0.0868,117.37200000000001,222880,4,1
Cannibal Corpse,Torture,Encased In Concrete,4yI7b8n6h54bp7UQ1z8UBT,0.00047599999999999997,0.263,0.996,10,-4.436,0,0.136,0.26899999999999996,0.33899999999999997,0.198,134.886,193827,3,1
Cannibal Corpse,Torture,As Deep As the Knife Will Go,6gzTnhzE3WL6RNYs0EkkIY,0.0001,0.491,0.985,1,-4.539,1,0.0946,0.833,0.322,0.168,96.069,205787,4,1
Cannibal Corpse,Torture,Intestinal Crank,1im3Off2qbXcOL1bfTQVaa,0.000183,0.209,0.993,6,-5.121,1,0.33,0.823,0.154,0.3,148.154,234773,4,1
Cannibal Corpse,Torture,Followed Home Then Killed,5hHlnflNWv3mjkbUghu22V,0.000357,0.251,0.993,10,-4.789,0,0.23800000000000002,0.605,0.31,0.14,100.994,216547,4,1
Cannibal Corpse,Torture,The Strangulation Chair,1XoDuQWETlzKgFgBNru2xk,0.000546,0.301,0.968,10,-5.131,0,0.21100000000000002,0.4,0.0874,0.27899999999999997,123.912,249520,4,1
Cannibal Corpse,Torture,Caged...Contorted,0PV7aQ8yfo3cr3LLyq7KbV,0.000155,0.28300000000000003,0.99,6,-5.53,0,0.14400000000000002,0.597,0.27899999999999997,0.345,125.869,233880,4,1
Cannibal Corpse,Torture,Crucifier Avenged,5IblssBOKZZIpKpm8KVn9P,0.00121,0.515,0.99,1,-5.403,1,0.0944,0.809,0.275,0.457,96.00200000000001,226333,4,1
Cannibal Corpse,Torture,Rabid,2V2ypDfO6zxqqgOEEWBXEB,0.00106,0.514,0.9940000000000001,6,-5.7410000000000005,0,0.0548,0.745,0.395,0.537,107.958,184493,4,1
Cannibal Corpse,Torture,Torn Through,53BmrfaX7mo2pXy4e9R8G7,0.0005099999999999999,0.45299999999999996,0.991,6,-4.621,0,0.154,0.48100000000000004,0.0977,0.215,100.09100000000001,191387,1,1
Psychostick,IV Revenge of the Vengeance,So. Heavy.,0x2J81IoRnA1BVJSM2OkeN,5.7600000000000004e-05,0.528,0.9209999999999999,1,-5.6,1,0.192,0.0028,0.267,0.344,120.573,288004,4,1
Despised Icon,Day Of Mourning,MVP,4V0RC6IcYaedTD1xSr2hQI,0.00252,0.44,0.9229999999999999,7,-2.478,1,0.2,0.0483,0.41600000000000004,0.215,139.92,205653,4,1
Conducting From The Grave,Conducting from the Grave,Honor Guide Me!,5RRWh0WTfhrnfxkzxINuma,2.33e-05,0.5,0.996,5,-1.415,1,0.203,0.14,0.247,0.0998,110.052,265362,4,1
Despised Icon,The Ills of Modern Man,Furtive Monologue,6D6wXQdRpFXhGPnt2b1dmq,0.0104,0.381,0.9640000000000001,5,-3.7260000000000004,0,0.146,0.0863,0.129,0.405,144.017,202227,5,1
Despised Icon,Day of Mourning,Day of Mourning,3wQnguFVtKptnaHjM8HfNp,0.0007480000000000001,0.645,0.857,11,-1.949,0,0.142,0.153,0.294,0.316,105.024,182120,4,1
Despised Icon,Day of Mourning,All for Nothing,3GQTzqBksu3A6wOpwutr3I,0.000206,0.57,0.9690000000000001,11,-1.985,0,0.185,0.302,0.152,0.214,112.524,194947,4,1
Despised Icon,The Ills of Modern Man,In the Arms of Perdition,5Genp2tGRn0vwM9F5pHMKu,0.00218,0.375,0.9570000000000001,6,-3.728,1,0.166,0.0186,0.26899999999999996,0.242,111.854,264880,4,1
Beneath The Massacre,Mechanics of Dysfunction,The Invisible Hand,2Y4ZGTq1a87eXF3vuvdNqe,0.000292,0.364,0.903,7,-3.838,1,0.268,0.363,0.311,0.267,125.16799999999999,187493,4,1
Left to the Wolves,In the Absence of Humanity,Slave: Mother Earth,5tiFH73YfxWkm63OBDVGI4,0.000217,0.456,0.9329999999999999,2,-2.891,1,0.087,0.44,0.193,0.159,105.95,199987,4,1
Pathology,The Time Of Great Purification,Tyrannical Decay,6Jl29UEtUn7OGbf7b23uqa,0.000133,0.455,0.968,10,-5.691,0,0.0912,0.85,0.282,0.228,127.512,168133,4,1
Six Feet Under,Maximum Violence,Feasting on the Blood of the Insane,53I5E1K1L0juUgg3LXZp7T,0.0025800000000000003,0.348,0.94,7,-7.169,1,0.0944,0.685,0.136,0.0416,144.606,272133,4,1
Soreption,Engineering the Void,Breaking The Great Narcissist,2XebSP35V61tCU5436w3HD,0.000599,0.33299999999999996,0.946,7,-5.4670000000000005,1,0.295,0.23399999999999999,0.775,0.136,104.95700000000001,359693,4,1
Cytotoxin,Radiophobia,Abysm Nucleus,1Obnmt7wBhHGiLbGWVL6DC,0.000113,0.26899999999999996,0.9740000000000001,4,-4.041,0,0.171,0.797,0.36700000000000005,0.0489,124.98100000000001,336200,4,1
Infant Annihilator,The Palpable Leprosy of Pollution,Decapitation Fornication,2ZHzrzp6sTqIYKmuynN29k,0.00015,0.22899999999999998,0.9690000000000001,10,-2.668,0,0.247,6.45e-05,0.21600000000000003,0.157,162.431,207240,4,1
Existence Has Failed,Dreadful,Severance (Ft.Tyler Shelton),2i5rrArKtUnR1LUA1t9RXr,0.00010700000000000001,0.306,0.982,2,-2.801,0,0.302,0.6609999999999999,0.262,0.0392,119.54299999999999,330662,5,1
Devourment,Butcher the Weak,Babykiller,6jTVjXofQJ8ddOv2oj0sDU,0.0209,0.33899999999999997,0.99,2,-3.5239999999999996,1,0.156,0.8740000000000001,0.0856,0.11199999999999999,111.632,310093,4,1
Inactive Messiah,Dark Masterpiece,Lord of Avaris,2AxDWWSechhJOKllfw7OAm,0.000308,0.39899999999999997,0.9640000000000001,8,-6.712000000000001,1,0.0635,0.0134,0.0938,0.262,169.953,280875,4,1
Fleshgod Apocalypse,King,The Fool,5o4NqaGLOzbiEbMXUHCNe5,0.000193,0.45899999999999996,0.9890000000000001,6,-4.1080000000000005,1,0.124,0.00323,0.18100000000000002,0.201,114.925,246373,4,1
Fleshgod Apocalypse,King,Healing Through War,2K8Ozh4mbNEhyzsmkHTLun,0.00047300000000000006,0.57,0.941,11,-4.805,1,0.0494,0.662,0.304,0.384,100.03,283040,4,1
Fleshgod Apocalypse,Mafia,Thru Our Scars,1NT7CmUCfsk3K76UsVBdrW,0.00020299999999999997,0.40399999999999997,0.995,4,-4.2410000000000005,0,0.183,0.667,0.115,0.0871,140.14,331027,4,1
Amon Amarth,Jomsviking,First Kill,7wVdKwd0CZkzLT2cRcTSqz,7.73e-06,0.428,0.9470000000000001,7,-5.0680000000000005,1,0.0466,0.59,0.147,0.12,94.5,261400,4,1
Amon Amarth,Jomsviking,On a Sea of Blood,5URG5D3wAJXkfSg8seFReL,1.6899999999999997e-05,0.45,0.943,9,-5.415,0,0.0531,0.8290000000000001,0.23800000000000002,0.272,95.021,244640,4,1
Amon Amarth,Jomsviking,One Against All,51IAzqhjNWRJVcpqFL4h55,4.07e-05,0.5,0.88,1,-5.2010000000000005,0,0.0429,0.435,0.102,0.511,145.00799999999998,217933,4,1
Amon Amarth,Jomsviking,Raise Your Horns,6ypKaenmVXMCXvlkfYOpjf,6.05e-05,0.45799999999999996,0.873,5,-5.336,1,0.0439,0.737,0.0664,0.551,164.984,263760,3,1
Amon Amarth,Jomsviking,The Way of Vikings,19zT5M46RioXTv0PzU22Hb,2.68e-05,0.495,0.948,7,-4.763,1,0.0653,0.299,0.12300000000000001,0.16899999999999998,140.004,311320,4,1
Amon Amarth,Jomsviking,At Dawn's First Light,4jdtTRrU1PAkCOw5JY6m25,5.56e-05,0.171,0.899,4,-5.018,0,0.0613,0.579,0.20600000000000002,0.341,79.992,230747,4,1
Amon Amarth,Jomsviking,One Thousand Burning Arrows,4Uou9c1Unfex53b0kzMCta,0.000134,0.517,0.885,4,-6.053,0,0.0457,0.20600000000000002,0.34299999999999997,0.25,120.016,349920,4,1
Amon Amarth,Jomsviking,Vengeance Is My Name,1Dh09JSzkqQi1jJG0cQS77,2.15e-05,0.496,0.9229999999999999,9,-5.289,0,0.0481,0.511,0.45299999999999996,0.326,121.045,281707,4,1
Amon Amarth,Jomsviking,A Dream That Cannot Be,38tkHSLEZcTEMpRbQEAjcR,1.95e-05,0.539,0.867,9,-5.096,0,0.044000000000000004,0.491,0.182,0.239,135.043,262813,4,1
Amon Amarth,Jomsviking,Back on Northern Shores,3QKEiCO5QCuUyV6B35YCbc,4.88e-05,0.494,0.94,9,-5.396,0,0.0529,0.737,0.0713,0.141,110.015,428520,4,1
Serpentine Dominion,The Vengeance in Me,The Vengeance in Me,3rYxtQqP5TXpz4u8QOpqji,9.640000000000001e-05,0.239,0.991,2,-3.302,1,0.172,0.0793,0.43,0.1,112.131,150821,4,1
Jinjer,Cloud Factory,Cloud Factory,29IyWJh1pBpBChjp82KyOt,8.02e-05,0.536,0.9740000000000001,7,-1.652,1,0.0876,9.97e-06,0.327,0.28800000000000003,124.99,284400,4,1
Boris The Blade,The Human Hive,Spawn of Agony,78ixienlAwXPQJbHJnDXet,0.000585,0.581,0.9490000000000001,8,-3.656,1,0.0931,0.006509999999999999,0.295,0.22899999999999998,132.507,208703,4,1
So This Is Suffering,A Deathscene On Delay,Wait to Exhale,0b51dXqCWPVZJIMMNgrgD4,9.22e-05,0.256,0.98,11,-4.822,1,0.11599999999999999,0.6609999999999999,0.1,0.303,117.27799999999999,258241,3,1
Resist The Thought,Sovereignty,Resurrect The Reaper,1OAvfHlvRnRfRuvmkdMsXL,0.00095,0.381,0.993,5,-3.7430000000000003,1,0.23199999999999998,0.00695,0.151,0.105,108.60700000000001,176114,3,1
All Shall Perish,The Price Of Existence,There Is No Business To Be Done On A Dead Planet,4omPJVp5fkfLZEZZ4zoFJV,7.47e-05,0.57,0.981,0,-2.0909999999999997,0,0.127,0.882,0.0568,0.127,109.96,181551,4,1
Ringworm,Hammer of the Witch (Deluxe Version),Dawn of Decay,6TnGaINykO7Pwv6NJv3irr,5.3400000000000004e-05,0.456,0.993,4,-4.85,0,0.23600000000000002,0.000713,0.96,0.035,100.969,198004,4,1
Tormention,Chaotic Delusions,Burn,1yHUcfXLBfqqi6jm8xkKOt,7.42e-05,0.38,0.997,6,-5.449,1,0.11800000000000001,0.715,0.371,0.0359,160.053,222050,4,1
Shadow of Intent,Primordial,The Prelude to Bereavement,0V0IjRWO63CyI9YD4DgcTZ,0.00079,0.418,0.9009999999999999,5,-5.043,1,0.0868,0.857,0.18600000000000003,0.0899,110.036,350714,4,1
Acrania,Totalitarian Dystopia,Susceptible to Retinal Reprogrammability,4x4KBPy2kCkaDbBxvlRcTf,0.000547,0.316,0.925,9,-4.773,1,0.102,0.158,0.765,0.514,138.346,212250,4,1
Lamb of God,Ashes Of The Wake,Laid to Rest,0lCwaZYSRy6q0jLmnYiQxi,0.00021600000000000002,0.359,0.9590000000000001,1,-3.685,1,0.10400000000000001,0.00343,0.435,0.158,103.038,230227,3,1
Serpentine Dominion,Serpentine Dominion,Vanquished Unto Thee,45gDXrZZ86ANWcDPpXgaVp,0.00015800000000000002,0.43,0.9840000000000001,1,-3.28,0,0.162,0.009770000000000001,0.496,0.0912,115.189,174196,4,1
Serpentine Dominion,Serpentine Dominion,"Divide, Conquer, Burn, And Destroy",0ddi4FSAsZsVqYKCEhrW6s,0.00034500000000000004,0.506,0.981,8,-3.9160000000000004,1,0.19899999999999998,0.264,0.335,0.175,119.96799999999999,156344,3,1
Serpentine Dominion,Serpentine Dominion,Sovereign Hate,4kZZmRI6hmlMiwxmiJvw47,0.00025499999999999996,0.243,0.987,2,-4.244,1,0.124,0.0358,0.0998,0.078,114.745,223518,3,1
Serpentine Dominion,Serpentine Dominion,On the Brink of Devastation,2Zz3FVXIHZGw2Zt1b5KbxW,0.000202,0.235,0.985,0,-3.9010000000000002,0,0.214,0.0124,0.384,0.0843,99.57600000000001,159596,3,1
Serpentine Dominion,Serpentine Dominion,Jagged Cross Legions,1hf5Zj4X5C1dA2gnYXY488,0.000518,0.26899999999999996,0.987,2,-3.611,1,0.18,0.0871,0.6990000000000001,0.0974,113.686,208145,4,1
Serpentine Dominion,Serpentine Dominion,This Endless War,1Um6NLPG0YEcgfJZAe0BMP,8.48e-05,0.244,0.977,3,-3.7510000000000003,1,0.109,0.0267,0.299,0.0394,120.26100000000001,278184,3,1
Textures,Silhouettes,Laments Of An Icarus,7oywzBYcUg59unfSqa1D3Y,0.000517,0.21899999999999997,0.993,6,-3.625,0,0.207,0.0,0.0698,0.203,144.825,252453,4,1
Wintersun,Wintersun,Beautiful death,1ppyckvVrnmrAE4HlwLZHR,5.24e-05,0.174,0.84,0,-7.319,0,0.0537,0.5489999999999999,0.409,0.0562,95.053,496400,3,1
Chamber Of Malice,ZEROTWENTYEIGHTHATE,028 Hate,3KWrC3SPmV1VBpypRG8Ewh,0.00018700000000000002,0.33399999999999996,0.9359999999999999,10,-4.067,0,0.151,0.831,0.26899999999999996,0.191,109.76299999999999,212160,4,1
Dark Sermon,In Tongues,Forfeit II: Worn Thin,4AQCJ8G8FICBdDwGVqL1Sy,0.00014099999999999998,0.26,0.956,6,-4.115,1,0.102,0.451,0.0954,0.132,113.475,249067,4,1
Dark Sermon,In Tongues,Forfeit I: The Crooked Quill,2WrokCzRsk7t0ZbLF2zhDm,0.0109,0.28800000000000003,0.966,6,-3.65,1,0.10800000000000001,0.0497,0.162,0.0703,108.46600000000001,257693,4,1
Dark Sermon,The Oracle,Starve,1Y0D6t6UmiVmgeT3RbHJkK,1.21e-05,0.193,0.904,6,-4.953,0,0.0814,0.853,0.259,0.222,126.196,274118,1,1
Dark Sermon,The Oracle,The Myth of Sanity,4kYKdU5ki6ZRur6tTVoVmK,2.6000000000000002e-05,0.129,0.9309999999999999,6,-5.803,1,0.0902,0.9079999999999999,0.31,0.11199999999999999,94.01899999999999,339919,4,1
Dark Sermon,In Tongues,Hounds,2RxhOMNS0WktM0ST6LpzQd,0.00022200000000000003,0.239,0.9890000000000001,11,-4.11,1,0.151,0.795,0.105,0.0659,108.772,240067,4,1
Demolition Hammer,Epidemic Of Violence,Human Dissection,2SbuCIni6GQsd6KGCswrdw,1.65e-06,0.33899999999999997,0.97,10,-6.497000000000001,0,0.14,0.893,0.10300000000000001,0.48100000000000004,96.50399999999999,307067,4,1
The Mountain Man,Bloodlust,Open Graves,72FO7eOswsKicO3muiSNgd,8.31e-06,0.26,0.972,4,-5.09,1,0.222,0.006490000000000001,0.16,0.244,109.38799999999999,261665,1,1
The Mountain Man,Bloodlust,Bloodlust,31BkxsjsTJmJwTnuj63P0B,2.61e-06,0.34700000000000003,0.9940000000000001,4,-4.4030000000000005,1,0.244,0.21,0.39,0.19899999999999998,185.108,253241,4,1
The Mountain Man,Bloodlust,Backhand of God,3jdd6FUvBbBMVWi21iXdr5,1.88e-05,0.474,0.737,4,-5.45,1,0.0453,9.93e-05,0.239,0.159,115.213,260837,4,1
The Mountain Man,Bloodlust,The Great Decay,3yowKXemut5DqLJ5p1cjDq,2.71e-06,0.225,0.951,9,-5.125,1,0.1,0.00339,0.06,0.3,109.65299999999999,242862,4,1
The Mountain Man,Bloodlust,Ghost,5PzVCSChekiYGrUkFfU1OZ,6.34e-06,0.159,0.9640000000000001,4,-5.528,1,0.175,4.5e-06,0.17300000000000001,0.42,179.873,245090,4,1
Hopelezz,Sent to Destroy,From Deep Inside,4wA0YXB6T5Xuu7ipGO30w2,0.000321,0.45,0.965,8,-3.945,1,0.0621,0.145,0.0577,0.19899999999999998,112.986,265437,4,1
Hopelezz,Sent to Destroy,Struggle for Life,5HNqq0rzx5lr2cxLLUi4rg,0.00282,0.272,0.976,0,-4.552,0,0.14,0.033,0.38,0.165,199.748,234855,4,1
Carnifex,Dead In My Arms,Lie To My Face,2NVQbNEmJ0ZVulQOpWa0PD,3.72e-06,0.19899999999999998,0.9940000000000001,1,-3.773,0,0.19,0.893,0.263,0.0624,110.713,181253,4,1
Bloodred Hourglass,Where The Oceans Burn,Valkyrie,6BwcEv5M5WSQKJKJ2qkxWN,1.3800000000000002e-05,0.28300000000000003,0.9740000000000001,8,-4.412,1,0.128,0.00011,0.39899999999999997,0.134,195.861,229120,4,1
Katalepsy,Autopsychosis,Cold Flesh Citadel,3Nhqrvlb2bEUhbREtd7kpe,0.000299,0.22399999999999998,0.965,9,-2.966,1,0.132,0.373,0.284,0.217,95.015,221867,4,1
Kataklysm,Best Of,At the Edge of the World,14vs5y7FkFfqeTVfVTtljM,4.14e-06,0.41700000000000004,0.97,11,-3.637,1,0.0795,0.6729999999999999,0.105,0.263,180.09099999999998,239347,4,1
Carnal Decay,No Sequel / Freed from the Leash,Freed from the Leash,5DBAfCCn5oVFJhGLVTk4d9,1.6899999999999997e-05,0.303,0.924,7,-4.206,1,0.0941,0.917,0.15,0.36,124.29299999999999,210160,3,1
Fit For An Autopsy,Heads Will Hang,Heads Will Hang,6rZBnUMewbIDvTx2IRB1RV,6.26e-05,0.47,0.968,2,-3.195,0,0.0509,1.24e-05,0.0369,0.127,90.027,253187,4,1
Analepsy,Atrocities from Beyond,Witnesses of Extinction,2mf9N4TDjalaPMubR3OJyO,8.66e-06,0.541,0.982,11,-3.562,1,0.127,0.762,0.225,0.168,113.353,180882,4,1
Abhorrent Decimation,Miasmic Mutation,Miasmic Mutation,6MrvpMrzGq023ctekbOM4s,0.000151,0.442,0.902,1,-4.749,1,0.0816,0.0644,0.157,0.0798,96.74799999999999,273237,3,1
Shadows Fall,The War Within,The Light That Blinds,2fnbCZHLXyrSdWhaRlBwQP,4.8e-05,0.42700000000000005,0.938,10,-3.8280000000000003,0,0.0706,0.00133,0.079,0.502,181.91,298333,4,1
Acrania,The Beginning of the End,The Beginning,2UqEVNQ4AvoMtNK06pd3Tv,2.64e-05,0.617,0.83,6,-3.275,1,0.11699999999999999,0.9259999999999999,0.132,0.27399999999999997,129.999,95091,4,1
Acrania,The Beginning of the End,The Depopulation Programme,5mRm9UtAYU03DtmupfYUrY,0.00479,0.32799999999999996,0.983,6,-3.543,1,0.23399999999999999,0.0208,0.165,0.13,101.68700000000001,221134,4,1
Acrania,The Beginning of the End,Dimensional Molecular Transcendence,2FY9ZL9JwhGXJZ4agyxnwf,0.00233,0.588,0.988,0,-2.886,1,0.163,0.0678,0.33899999999999997,0.15,119.936,225549,4,1
Acrania,The Beginning of the End,A Trophy of Corporate Disfigurement,6zatdpaYWgskcTgl7unT0T,7.38e-05,0.223,0.96,10,-2.138,0,0.128,0.7070000000000001,0.299,0.0593,110.602,250268,4,1
King of Asgard,Fi'mbulvntr,Einharjar,0zxh8RyOVBL0sDvB8ytDY1,1.5e-06,0.16399999999999998,0.956,8,-5.617999999999999,0,0.0561,0.0128,0.14800000000000002,0.235,175.515,269760,3,1
